file,class,method,variable,usage
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,startSelf/1[sample2.module.chiclaim.com.notification.View],view,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack/1[sample2.module.chiclaim.com.notification.View],view,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack1/0,stackBuilder,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack1/0,builder,5
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack1/0,resultPendingIntent,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack1/0,resultIntent,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-base\NotificationDemo\src\main\java\sample2\module\chiclaim\com\notification\SecondActivity.java,sample2.module.chiclaim.com.notification.SecondActivity,sendNotificationForBack1/0,mNotificationManager,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous1,call/1[java.lang.Long],aLong,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\Test.java,Test,main/1[java.lang.String[]],args,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\Test.java,Test,printName/1[java.lang.Class],clazz,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous4,call/1[com.chiclaim.rxjava.operator.Response],response,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous4,call/1[com.chiclaim.rxjava.operator.Response],content,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxJavaLeakFragment.java,com.chiclaim.rxjava.operator.RxJavaLeakFragment$Anonymous3,call/1[java.lang.Throwable],throwable,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,rxThread2/0,observable3,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,rxThread2/0,observable1,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,rxThread2/0,observable2,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",container,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",inflater,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\RxThreadFragment.java,com.chiclaim.rxjava.operator.RxThreadFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",view,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",container,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onCreateView/3[com.chiclaim.rxjava.operator.LayoutInflater,com.chiclaim.rxjava.operator.ViewGroup,com.chiclaim.rxjava.operator.Bundle]",inflater,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",savedInstanceState,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\SearchDebounceFragment.java,com.chiclaim.rxjava.operator.SearchDebounceFragment,"onViewCreated/2[com.chiclaim.rxjava.operator.View,com.chiclaim.rxjava.operator.Bundle]",view,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,main/1[java.lang.String[]],args,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,main/1[java.lang.String[]],printer,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,println/1[java.io.Serializable],x,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\language-java\jvm\jvm-sample\src\execute_bytecode\MyPrinter.java,execute_bytecode.MyPrinter,println/1[char[]],x,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onCreateOptionsMenu/1[com.chiclaim.webview.Menu],menu,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onOptionsItemSelected/1[com.chiclaim.webview.MenuItem],item,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onOptionsItemSelected/1[com.chiclaim.webview.MenuItem],id,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\cross-platform-h5\android-h5-file-upload\app\src\main\java\com\chiclaim\webview\AppChooserActivity.java,com.chiclaim.webview.AppChooserActivity,onCreate/1[com.chiclaim.webview.Bundle],savedInstanceState,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,onInterceptTouchEvent/1[com.module.chiclaim.com.fragment.MotionEvent],event,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,onTouchEvent/1[com.module.chiclaim.com.fragment.MotionEvent],event,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,IsSwipeAllowed/1[com.module.chiclaim.com.fragment.MotionEvent],exception,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,IsSwipeAllowed/1[com.module.chiclaim.com.fragment.MotionEvent],diffX,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,IsSwipeAllowed/1[com.module.chiclaim.com.fragment.MotionEvent],event,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,"CustomViewPager/2[com.module.chiclaim.com.fragment.Context,com.module.chiclaim.com.fragment.AttributeSet]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\CustomViewPager.java,com.module.chiclaim.com.fragment.CustomViewPager,"CustomViewPager/2[com.module.chiclaim.com.fragment.Context,com.module.chiclaim.com.fragment.AttributeSet]",attrs,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",ignored,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",leftImageRes,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",lp,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",f,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",middleTextSize,5
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",typedArray,8
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",rightImageRes,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",attrs,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",leftImage,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",rightImage,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",rightBorderColor,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",leftBorderColor,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",middleTextColor,5
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"init/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",tvUnit,5
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",context,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",defStyleAttr,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/3[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet,int]",attrs,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,EditItemView/1[com.chiclaim.customview.compat.Context],context,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,setOnEditViewClick/1[com.chiclaim.customview.compat.EditItemView.OnEditViewClick],onEditViewClick,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",context,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\compat\EditItemView.java,com.chiclaim.customview.compat.EditItemView,"EditItemView/2[com.chiclaim.customview.compat.Context,com.chiclaim.customview.compat.AttributeSet]",attrs,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,"ServerException/2[java.lang.String,java.lang.String]",errorCode,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,"ServerException/2[java.lang.String,java.lang.String]",message,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,setErrorCode/1[java.lang.String],errorCode,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-rxjava\rxjava-usecase\app\src\main\java\com\chiclaim\rxjava\operator\create\ServerException.java,com.chiclaim.rxjava.operator.create.ServerException,setMessage/1[java.lang.String],message,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/2[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/2[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet]",attrs,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,setAnimation/1[com.chiclaim.customview.animation.basic.AttributeSet],duration,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,setAnimation/1[com.chiclaim.customview.animation.basic.AttributeSet],a,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,setAnimation/1[com.chiclaim.customview.animation.basic.AttributeSet],frameCount,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,setAnimation/1[com.chiclaim.customview.animation.basic.AttributeSet],attrs,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/3[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet,int]",context,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/3[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet,int]",defStyleAttr,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"ProgressView/3[com.chiclaim.customview.animation.basic.Context,com.chiclaim.customview.animation.basic.AttributeSet,int]",attrs,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"startAnimation/2[int,int]",duration,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\ProgressView.java,com.chiclaim.customview.animation.basic.ProgressView,"startAnimation/2[int,int]",frameCount,0
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],savedInstanceState,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],moreWidth,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],view,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],rll,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],tab,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],moreHeight,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],tabLayout,5
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],tvTitle,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],title,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\ViewPagerActivity.java,com.module.chiclaim.com.fragment.ViewPagerActivity,onCreate/1[com.module.chiclaim.com.fragment.Bundle],viewPager,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyArgbEvaluateFragment.java,com.chiclaim.customview.animation.basic.PropertyArgbEvaluateFragment,initViews/1[com.chiclaim.customview.animation.basic.View],view,3
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyArgbEvaluateFragment.java,com.chiclaim.customview.animation.basic.PropertyArgbEvaluateFragment,onClick/1[com.chiclaim.customview.animation.basic.View],v,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-custom-view\CustomViewCourse\app\src\main\java\com\chiclaim\customview\animation\basic\PropertyArgbEvaluateFragment.java,com.chiclaim.customview.animation.basic.PropertyArgbEvaluateFragment,onClick/1[com.chiclaim.customview.animation.basic.View],valueAnimator,4
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-fragment\fragment\src\main\java\com\module\chiclaim\com\fragment\FragmentLifecycle.java,com.module.chiclaim.com.fragment.FragmentLifecycle,"onCreateView/3[com.module.chiclaim.com.fragment.LayoutInflater,com.module.chiclaim.com.fragment.ViewGroup,com.module.chiclaim.com.fragment.Bundle]",container,1
